X,Y,x_m,y_m,dist_to_goal,shot_angle_rad,shot_angle_deg,minute,is_goal,sit_DirectFreekick,sit_FromCorner,sit_OpenPlay,sit_Penalty,sit_SetPiece,type_Head,type_LeftFoot,type_OtherBodyPart,type_RightFoot,act_Aerial,act_BallRecovery,act_BallTouch,act_BlockedPass,act_Chipped,act_CornerAwarded,act_Cross,act_Dispossessed,act_Foul,act_HeadPass,act_LayOff,act_OffsidePass,act_Pass,act_Rebound,act_Standard,act_Tackle,act_TakeOn,act_Throughball,act_Unknown,ha_a,ha_h
0.8719999694824219,0.5379999923706055,91.5599967956543,36.583999481201175,13.686151374717095,0.5148040554190131,29.496099651728386,36,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0.7659999847412109,0.54,80.42999839782715,36.72,24.720100702278227,0.2922947955919125,16.747258161055687,42,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.921999969482422,0.544000015258789,96.80999679565431,36.99200103759765,8.719416419473154,0.7635243166828104,43.74672090153515,48,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.8219999694824218,0.605999984741211,86.30999679565429,41.20799896240234,20.03176150068801,0.3390941973503107,19.428666365549027,51,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0.916999969482422,0.524000015258789,96.28499679565431,35.632001037597654,8.866493570655509,0.7743510010472231,44.36704422173627,59,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.8869999694824219,0.545,93.1349967956543,37.06,12.253240430152903,0.5658514250343305,32.42089848593043,59,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0.86,0.63,90.3,42.84,17.15329705916621,0.3658971392142514,20.964361812887336,59,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.9669999694824218,0.5670000076293945,101.5349967956543,38.556000518798825,5.723931160786368,0.9186485735454635,52.63468611986847,59,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.865999984741211,0.4429999923706054,90.92999839782715,30.123999481201167,14.594119538597573,0.476375675386199,27.294315662323335,61,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.914000015258789,0.5159999847412109,95.97000160217284,35.08799896240234,9.09530718595857,0.7615567251607873,43.6339862115175,63,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.7609999847412109,0.4720000076293945,79.90499839782714,32.096000518798824,25.167127755019497,0.2880481079904037,16.503940884578697,65,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.955999984741211,0.5609999847412109,100.37999839782715,38.14799896240234,6.208889610564081,0.9312640840366946,53.35750162741902,77,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0.7769999694824219,0.424000015258789,81.5849967956543,28.832001037597653,23.978544333109774,0.2962289507277441,16.97266864628855,80,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
